Color,Document name,Code,Weight score,Segment,Author,Creation date,Comment,Document group,Area,Coverage %,Beginning,End
●,3_L,USA\Democrats,0,the D.N.C.,maxku,18-05-18 09:13,,,10,0.12,10,10
●,3_L,Lawsuit,0,a civil suit,maxku,18-05-18 09:13,,,12,0.14,10,10
●,3_L,USA\Democrats,0,the committee,maxku,18-05-18 09:13,,,13,0.15,10,10
●,3_L,USA,0,Mr. Mueller,maxku,18-05-18 09:13,,,11,0.13,10,10
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:14,,,11,0.13,10,10
●,3_L,Properties\Difficulty\Difficult,0,multiple ongoing investigations,maxku,18-05-18 09:14,Trump,,31,0.36,10,10
●,3_L,Properties\Power & Strength\Powerful & Leading,0,move ahead with,maxku,18-05-18 09:14,Democrats,,15,0.17,10,10
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,an ongoing threat,maxku,18-05-18 09:14,RUS interference into USA election,,17,0.2,10,10
●,3_L,Properties\Safety\Unsafe,0,face statutory expiration dates,maxku,18-05-18 09:15,Lawsuit,,31,0.36,10,10
●,3_L,USA,0,Mueller,maxku,18-05-18 09:15,,,7,0.08,11,11
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:15,,,9,0.1,11,11
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,very concerned,maxku,18-05-18 09:16,Democrats,,14,0.16,11,11
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:16,,,9,0.1,12,12
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:16,,,11,0.13,12,12
●,3_L,Properties\Behaviour & character\Confident,0,firmly denied,maxku,18-05-18 09:16,Democrats,,13,0.15,12,12
●,3_L,Properties\Other\Other,0,allude,maxku,18-05-18 09:16,Democrats,,6,0.07,12,12
●,3_L,Lawsuit,0,civil litigation,maxku,18-05-18 09:17,,,16,0.19,12,12
●,3_L,Properties\Other\Other,0,might bring to light damaging information,maxku,18-05-18 09:17,Lawsuit,,41,0.48,12,12
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:17,,,9,0.1,12,12
●,3_L,USA\Republicans,0,his associates,maxku,18-05-18 09:17,,,14,0.16,12,12
●,3_L,Properties\Power & Strength\Powerful & Leading,0,bring to light damaging information,maxku,18-05-18 09:17,Lawsuit,,35,0.41,12,12
●,3_L,Properties\Difficulty\Difficult,0,damaging information,maxku,18-05-18 09:17,"Trump
Republicans",,20,0.23,12,12
●,3_L,Lawsuit,0,The complaint,maxku,18-05-18 09:18,,,13,0.15,13,13
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:19,,,11,0.13,13,13
●,3_L,USA\Republicans\Trump,0,the president,maxku,18-05-18 09:19,,,13,0.15,13,13
●,3_L,Trump campaign,0,his campaign,maxku,18-05-18 09:19,,,12,0.14,13,13
●,3_L,USA\Republicans,0,his campaign aides,maxku,18-05-18 09:19,,,18,0.21,13,13
●,3_L,Properties\Other\Other,0,could be forced to disclose documents and submit to depositions,maxku,18-05-18 09:19,Lawsuit,,63,0.73,13,13
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,forced to disclose documents and submit to depositions,maxku,18-05-18 09:19,"Trump
Republicans",,54,0.63,13,13
●,3_L,Lawsuit,0,lawsuits,maxku,18-05-18 09:20,,,8,0.09,14,14
●,3_L,USA\Republicans,0,the defendants,maxku,18-05-18 09:20,,,14,0.16,14,14
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:20,,,9,0.1,15,15
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:20,,,9,0.1,15,15
●,3_L,Properties\Behaviour & character\Not trustworthy,0,shady conduct,maxku,18-05-18 09:20,Trump,,13,0.15,15,15
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:20,,,11,0.13,15,15
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:21,,,9,0.1,15,15
●,3_L,Lawsuit,0,the suit,maxku,18-05-18 09:21,,,8,0.09,16,16
●,3_L,Properties\Affection\Refusal,0,deriding,maxku,18-05-18 09:21,Lawsuit,,8,0.09,16,16
●,3_L,USA\Republicans,0,Mr. Parscale,maxku,18-05-18 09:21,,,12,0.14,16,16
●,3_L,Trump campaign,0,the Trump campaign,maxku,18-05-18 09:21,,,18,0.21,16,16
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,seek out embarrassing information about Democrats,maxku,18-05-18 09:21,Trump campaign,,49,0.57,16,16
●,3_L,USA\Democrats,0,Democrats,maxku,18-05-18 09:22,,,9,0.1,16,16
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:22,,,9,0.1,16,16
●,3_L,USA\Democrats,0,Democrats,maxku,18-05-18 09:22,,,9,0.1,17,17
●,3_L,USA\Republicans,0,Mr. Parscale,maxku,18-05-18 09:22,,,12,0.14,17,17
●,3_L,Properties\Importance\Important & Intense,0,great deal the American public wants to know,maxku,18-05-18 09:22,Democrats,,44,0.51,17,17
●,3_L,Properties\Behaviour & character\Not trustworthy,0,corruption of,maxku,18-05-18 09:23,Democrats,,13,0.15,17,17
●,3_L,USA,0,White House officials,maxku,18-05-18 09:23,,,21,0.24,18,18
●,3_L,Lawsuit,0,lawsuit,maxku,18-05-18 09:23,,,7,0.08,18,18
●,3_L,USA\Republicans,0,Roger J. Stone Jr.,maxku,18-05-18 09:23,,,18,0.21,18,18
●,3_L,USA\Republicans,0,a former campaign adviser,maxku,18-05-18 09:23,,,25,0.29,18,18
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:24,,,9,0.1,18,18
●,3_L,USA\Republicans,0,a defendant in the suit,maxku,18-05-18 09:24,,,23,0.27,18,18
●,3_L,Lawsuit,0,the suit,maxku,18-05-18 09:24,,,8,0.09,18,18
●,3_L,Properties\Affection\Refusal,0,dismissed,maxku,18-05-18 09:24,Lawsuit,,9,0.1,18,18
●,3_L,RUS interference into USA election,0,a left-wing conspiracy theory,maxku,18-05-18 09:24,,,29,0.34,18,18
●,3_L,Properties\Behaviour & character\Not trustworthy,0,conspiracy,maxku,18-05-18 09:24,Democrats,,10,0.12,18,18
●,3_L,Properties\Behaviour & character\Not trustworthy,0,dressed up as,maxku,18-05-18 09:24,Lawsuit,,13,0.15,18,18
●,3_L,Lawsuit,0,a lawsuit,maxku,18-05-18 09:25,,,9,0.1,18,18
●,3_L,USA\Republicans,0,Mr. Stone,maxku,18-05-18 09:25,,,9,0.1,19,19
●,3_L,USA\Republicans,0,Rob Buschel,maxku,18-05-18 09:25,,,11,0.13,19,19
●,3_L,USA\Democrats,0,the D.N.C.,maxku,18-05-18 09:26,,,10,0.12,19,19
●,3_L,Lawsuit,0,the D.N.C. suit,maxku,18-05-18 09:26,,,15,0.17,19,19
●,3_L,Properties\Quality\Bad Quality,0,regurgitation,maxku,18-05-18 09:26,Lawsuit,,13,0.15,19,19
●,3_L,USA\Democrats,0,Democrats,maxku,18-05-18 09:27,,,9,0.1,19,19
●,3_L,Trump campaign,0,the campaign,maxku,18-05-18 09:27,,,12,0.14,19,19
●,3_L,Lawsuit,0,That litigation,maxku,18-05-18 09:27,,,15,0.17,19,19
●,3_L,USA\Democrats,0,The Democrats,maxku,18-05-18 09:27,,,13,0.15,20,20
●,3_L,Properties\Importance\Important & Intense,0,swirl of intensifying scrutiny,maxku,18-05-18 09:27,Lawsuit,,30,0.35,20,20
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:28,,,9,0.1,20,20
●,3_L,USA\Republicans,0,his associates,maxku,18-05-18 09:28,,,14,0.16,20,20
●,3_L,RUS,0,Russia,maxku,18-05-18 09:28,,,6,0.07,20,20
●,3_L,USA\Republicans\Trump,0,The president,maxku,18-05-18 09:28,,,13,0.15,20,20
●,3_L,Properties\Affection\Refusal,0,denied,maxku,18-05-18 09:28,Lawsuit,,6,0.07,20,20
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,repeatedly attacked,maxku,18-05-18 09:29,Trump,,19,0.22,20,20
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,repeatedly attacked,maxku,18-05-18 09:29,Democrats,,19,0.22,20,20
●,3_L,USA,0,James B. Comey,maxku,18-05-18 09:29,,,14,0.16,20,20
●,3_L,USA,0,the former F.B.I. director,maxku,18-05-18 09:29,,,26,0.3,20,20
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:30,,,9,0.1,20,20
●,3_L,RUS interference into USA election,0,sought to influence the bureau’s review of the election,maxku,18-05-18 09:30,,,55,0.64,20,20
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,vented angrily,maxku,18-05-18 09:30,Trump,,14,0.16,20,20
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:30,,,9,0.1,21,21
●,3_L,USA\Republicans,0,Rudolph W. Giuliani,maxku,18-05-18 09:30,,,19,0.22,21,21
●,3_L,USA\Republicans,0,two other lawyers,maxku,18-05-18 09:30,,,17,0.2,21,21
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:30,,,9,0.1,21,21
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,thundered,maxku,18-05-18 09:30,Trump,,9,0.1,21,21
●,3_L,Properties\Law\Lawful,0,NO COLLUSION,maxku,18-05-18 09:31,Trump,,12,0.14,21,21
●,3_L,Properties\Law\Lawful,0,NO OBSTRUCTION,maxku,18-05-18 09:31,Trump,,14,0.16,21,21
●,3_L,Properties\Affection\Refusal,0,branded,maxku,18-05-18 09:32,Lawsuit,,7,0.08,21,21
●,3_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,witch hunt,maxku,18-05-18 09:32,Lawsuit,,10,0.12,21,21
●,3_L,USA\Democrats,0,The D.N.C.,maxku,18-05-18 09:32,,,10,0.12,22,22
●,3_L,Lawsuit,0,The D.N.C. complaint,maxku,18-05-18 09:33,,,20,0.23,22,22
●,3_L,Properties\Quality\Bad Quality,0,broad in its claims,maxku,18-05-18 09:33,Lawsuit,,19,0.22,22,22
●,3_L,Properties\Behaviour & character\SHOWN as Not reasonable/Stupid,0,stark in its language,maxku,18-05-18 09:34,Lawsuit,,21,0.24,22,22
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:34,,,9,0.1,22,22
●,3_L,USA\Republicans,0,Donald Jr.,maxku,18-05-18 09:34,,,10,0.12,22,22
●,3_L,RUS,0,the Russian government,maxku,18-05-18 09:34,,,22,0.26,22,22
●,3_L,RUS,0,intelligence service,maxku,18-05-18 09:34,,,20,0.23,22,22
●,3_L,USA\Republicans,0,a group of former campaign aides,maxku,18-05-18 09:34,,,32,0.37,22,22
●,3_L,USA\Republicans,0,Mr. Stone,maxku,18-05-18 09:34,,,9,0.1,22,22
●,3_L,USA\Republicans,0,Paul Manafort,maxku,18-05-18 09:34,,,13,0.15,22,22
●,3_L,USA\Republicans,0,Rick Gates,maxku,18-05-18 09:34,,,10,0.12,22,22
●,3_L,USA\Republicans,0,George Papadopoulos,maxku,18-05-18 09:35,,,19,0.22,22,22
●,3_L,Lawsuit,0,the D.N.C. lawsuit,maxku,18-05-18 09:35,,,18,0.21,23,23
●,3_L,USA,0,Mr. Mueller,maxku,18-05-18 09:35,,,11,0.13,23,23
●,3_L,Properties\Importance\Important & Intense,0,substantial overlap,maxku,18-05-18 09:35,Lawsuit,,19,0.22,23,23
●,3_L,USA\Republicans,0,Mr. Manafort,maxku,18-05-18 09:36,,,12,0.14,23,23
●,3_L,USA,0,the special counsel,maxku,18-05-18 09:36,,,19,0.22,23,23
●,3_L,USA\Republicans,0,Mr. Gates,maxku,18-05-18 09:36,,,9,0.1,23,23
●,3_L,USA\Republicans,0,Mr. Papadopoulos,maxku,18-05-18 09:36,,,16,0.19,23,23
●,3_L,Properties\Honor & patriotic values\Honor,0,pleaded guilty,maxku,18-05-18 09:36,Republicans,,14,0.16,23,23
●,3_L,Properties\Law\Unlawful,0,pleaded guilty to different charges,maxku,18-05-18 09:37,Republicans,,35,0.41,23,23
●,3_L,USA\Democrats,0,The Democrats,maxku,18-05-18 09:37,,,13,0.15,24,24
●,3_L,Properties\Honor & patriotic values\Dishonor,0,racketeering,maxku,18-05-18 09:38,Trump campaign,,12,0.14,24,24
●,3_L,RUS interference into USA election,0,worked with the Russians and WikiLeaks in a conspiracy,maxku,18-05-18 09:38,,,54,0.63,24,24
●,3_L,RUS,0,the Russians,maxku,18-05-18 09:38,,,12,0.14,24,24
●,3_L,Wikileaks,0,WikiLeaks,maxku,18-05-18 09:38,,,9,0.1,24,24
●,3_L,Properties\Behaviour & character\Not trustworthy,0,conspiracy,maxku,18-05-18 09:38,"Wikileaks
Trump campaign
RUS",,10,0.12,24,24
●,3_L,RUS interference into USA election,0,hacking email servers at the D.N.C. and leaking damaging information to the public,maxku,18-05-18 09:39,,,82,0.95,24,24
●,3_L,Properties\Difficulty\Difficult,0,damaging information,maxku,18-05-18 09:39,Democrats,,20,0.23,24,24
●,3_L,Trump campaign,0,The Trump campaign,maxku,18-05-18 09:39,,,18,0.21,24,24
●,3_L,RUS,0,the Russians,maxku,18-05-18 09:39,,,12,0.14,24,24
●,3_L,RUS interference into USA election,0,the Russians’ activities and intentions,maxku,18-05-18 09:39,,,39,0.45,24,24
●,3_L,USA\Democrats,0,the Democrats,maxku,18-05-18 09:39,,,13,0.15,24,24
●,3_L,Properties\Other\Other,0,allege,maxku,18-05-18 09:40,Democrats,,6,0.07,24,24
●,3_L,Properties\Affection\Affection or empathy,0,embraced,maxku,18-05-18 09:40,RUS interference into USA election,,8,0.09,24,24
●,3_L,RUS interference into USA election,0,the meddling of a foreign power,maxku,18-05-18 09:40,,,31,0.36,24,24
●,3_L,Lawsuit,0,The lawsuit,maxku,18-05-18 09:40,,,11,0.13,25,25
●,3_L,RUS interference into USA election,0,conspired to alter the course of the election,maxku,18-05-18 09:41,,,45,0.52,25,25
●,3_L,USA election 2016,0,the election,maxku,18-05-18 09:41,,,12,0.14,25,25
●,3_L,Properties\Behaviour & character\Not trustworthy,0,conspired,maxku,18-05-18 09:41,"Republicans
Wikileaks
RUS",,9,0.1,25,25
●,3_L,USA\Democrats,0,Mr. Perez,maxku,18-05-18 09:41,,,9,0.1,26,26
●,3_L,USA\Democrats,0,the party,maxku,18-05-18 09:41,,,9,0.1,26,26
●,3_L,Lawsuit,0,the lawsuit,maxku,18-05-18 09:41,,,11,0.13,26,26
●,3_L,USA,0,intelligence committees in the House and Senate,maxku,18-05-18 09:41,,,47,0.55,26,26
●,3_L,Trump campaign,0,the Trump campaign,maxku,18-05-18 09:41,,,18,0.21,26,26
●,3_L,RUS,0,Russia,maxku,18-05-18 09:42,,,6,0.07,26,26
●,3_L,Lawsuit,0,The lawsuit,maxku,18-05-18 09:42,,,11,0.13,27,27
●,3_L,USA\Democrats,0,Democrats,maxku,18-05-18 09:42,,,9,0.1,27,27
●,3_L,Properties\Power & Strength\Powerful & Leading,0,an effort to open another path,maxku,18-05-18 09:42,Democrats,,30,0.35,27,27
●,3_L,RUS interference into USA election,0,what happened in 2016,maxku,18-05-18 09:42,,,21,0.24,27,27
●,3_L,USA election 2016,0,what happened in 2016,maxku,18-05-18 09:43,,,21,0.24,27,27
●,3_L,Properties\Power & Strength\Powerful & Leading,0,not the first attempt,maxku,18-05-18 09:43,Democrats,,21,0.24,27,27
●,3_L,USA\Republicans\Trump,0,President Trump,maxku,18-05-18 09:43,,,15,0.17,27,27
●,3_L,USA\Republicans,0,Republicans,maxku,18-05-18 09:43,,,11,0.13,27,27
●,3_L,Properties\Other\Other,0,even if President Trump were to shut down,maxku,18-05-18 09:44,Trump,,41,0.48,27,27
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,shut down the special counsel’s criminal investigation and the congressional oversight probes,maxku,18-05-18 09:44,Trump,,93,1.08,27,27
●,3_L,USA\Democrats,0,Democratic donors,maxku,18-05-18 09:45,,,17,0.2,28,28
●,3_L,USA\USA-Misc,0,a former staffer member,maxku,18-05-18 09:45,,,23,0.27,28,28
●,3_L,Trump campaign,0,Mr. Trump’s campaign,maxku,18-05-18 09:45,,,20,0.23,28,28
●,3_L,USA\Republicans\Trump,0,Mr. Trump,maxku,18-05-18 09:45,,,9,0.1,28,28
●,3_L,USA\Republicans,0,Mr. Stone,maxku,18-05-18 09:45,,,9,0.1,28,28
●,3_L,Properties\Violence & Unfair\Perpetrator & Aggressor (giving violence),0,accused,maxku,18-05-18 09:45,Lawsuit,,7,0.08,28,28
●,3_L,Properties\Behaviour & character\Not trustworthy,0,conspiring,maxku,18-05-18 09:46,"Trump
Republicans",,10,0.12,28,28
●,3_L,Properties\Behaviour & character\Not trustworthy,0,exposed their personal information,maxku,18-05-18 09:46,"Trump
Republicans",,34,0.4,28,28
●,3_L,Wikileaks,0,WikiLeaks,maxku,18-05-18 09:47,,,9,0.1,29,29
●,3_L,Properties\Power & Strength\Powerful & Leading,0,published,maxku,18-05-18 09:48,Wikileaks,,9,0.1,29,29
●,3_L,USA,0,Protect Democracy,maxku,18-05-18 09:49,,,17,0.2,30,30
●,3_L,USA,0,a government watchdog group,maxku,18-05-18 09:49,,,27,0.31,30,30
●,3_L,USA\Democrats,0,former Obama administration lawyers,maxku,18-05-18 09:49,,,35,0.41,30,30
●,3_L,Properties\Power & Strength\Powerful & Leading,0,was organized,maxku,18-05-18 09:49,Democrats,,13,0.15,30,30
●,3_L,USA,0,Protect Democracy,maxku,18-05-18 09:49,,,17,0.2,31,31
●,3_L,Lawsuit,0,the new D.N.C. lawsuit,maxku,18-05-18 09:49,,,22,0.26,31,31
●,3_L,Properties\Violence & Unfair\Victim (receiving violence),0,personal information was exposed,maxku,18-05-18 09:50,USA,,32,0.37,31,31
●,3_L,Trump campaign,0,the Trump campaign,maxku,18-05-18 09:50,,,18,0.21,31,31
●,3_L,USA\Republicans,0,Roger Stone,maxku,18-05-18 09:50,,,11,0.13,31,31
●,3_L,Lawsuit,0,the D.N.C. lawsuit,maxku,18-05-18 09:50,,,18,0.21,31,31
●,3_L,Lawsuit,0,the D.N.C. case,maxku,18-05-18 09:51,,,15,0.17,32,32
●,3_L,USA,0,Ellen S. Huvelle,maxku,18-05-18 09:51,,,16,0.19,32,32
●,3_L,USA,0,the Federal District Court for the District of Columbia,maxku,18-05-18 09:51,,,55,0.64,32,32
●,3_L,USA\Republicans,0,Mr. Stone’s lawyer,maxku,18-05-18 10:50,,,18,0.21,19,19
●,3_L,Properties\Importance\Important & Intense,0,firmly denied,maxku,18-05-18 13:02,Lawsuit,,13,0.15,12,12
●,3_L,Properties\Importance\Important & Intense,0,denied allegations of collusion,maxku,18-05-18 13:02,Lawsuit,,31,0.36,20,20
●,3_L,Wikileaks,0,the defendants,maxku,18-05-18 13:41,,,14,0.16,14,14
●,3_L,RUS,0,the defendants,maxku,18-05-18 13:41,,,14,0.16,14,14
●,3_L,Wikileaks,0,defendants,maxku,18-05-18 13:41,,,10,0.12,22,22
●,3_L,USA\Republicans,0,defendants,maxku,18-05-18 13:41,,,10,0.12,22,22
●,3_L,RUS,0,defendants,maxku,18-05-18 13:41,,,10,0.12,22,22
●,3_L,Wikileaks,0,the defendants,maxku,18-05-18 13:42,,,14,0.16,25,25
●,3_L,USA\Republicans,0,the defendants,maxku,18-05-18 13:42,,,14,0.16,25,25
●,3_L,RUS,0,the defendants,maxku,18-05-18 13:42,,,14,0.16,25,25
●,3_L,USA\Democrats,0,the victim of a conspiracy,AnZhu,11-01-19 13:22,,,26,0.3,3,3
●,3_L,Lawsuit,0,"The 66-page complaint, filed in federal court in New York",AnZhu,11-01-19 13:23,,,57,0.66,4,4
●,3_L,RUS interference into USA election,0,interfere with the outcome of the election,AnZhu,11-01-19 13:23,,,42,0.49,4,4
●,3_L,USA election 2016,0,election,AnZhu,11-01-19 13:24,,,8,0.09,4,4
●,3_L,USA\Republicans\Trump,0,Mr. Trump,AnZhu,11-01-19 13:26,,,9,0.1,4,4
●,3_L,USA\Republicans,0,the campaign manager for Mr. Trump’s 2020 re-election bid,AnZhu,11-01-19 13:29,,,57,0.66,7,7
●,3_L,Lawsuit,0,the D.N.C. allegations,AnZhu,11-01-19 13:29,,,22,0.26,7,7
●,3_L,USA\Democrats,0,D.N.C.,AnZhu,11-01-19 13:29,,,6,0.07,7,7
●,3_L,USA\Democrats,0,"a desperate, dysfunctional and nearly insolvent Democratic Party",AnZhu,11-01-19 13:29,,,64,0.75,7,7
●,3_L,Lawsuit,0,drum up donations for the party,AnZhu,11-01-19 14:06,,,31,0.36,8,8
●,3_L,RUS interference into USA election,0,allegedly abetting foreign interference in an American election,AnZhu,11-01-19 14:08,,,63,0.73,9,9
●,3_L,USA\Democrats,0,plaintiffs,AnZhu,11-01-19 14:12,,,10,0.12,9,9
●,3_L,RUS interference into USA election,0,an ongoing threat of foreign interference in American elections,AnZhu,11-01-19 14:14,,,63,0.73,10,10
●,3_L,RUS interference into USA election,0,damaging information about Mr. Trump and his associates,AnZhu,11-01-19 14:15,,,55,0.64,12,12
●,3_L,USA\USA-Misc,0,the American public,AnZhu,11-01-19 14:19,,,19,0.22,17,17
●,3_L,RUS interference into USA election,0,their interactions with Russia,AnZhu,11-01-19 14:23,,,30,0.35,20,20
●,3_L,RUS interference into USA election,0,allegations of collusion,AnZhu,11-01-19 14:24,,,24,0.28,20,20
●,3_L,RUS investigation,0,the special counsel investigation,AnZhu,11-01-19 14:26,,,33,0.38,20,20
●,3_L,RUS investigation,0,the investigation into Russia’s election meddling,AnZhu,11-01-19 14:26,,,49,0.57,4,4
●,3_L,RUS investigation,0,Mr. Mueller’s investigation,AnZhu,11-01-19 14:26,,,27,0.31,10,10
●,3_L,RUS investigation,0,the whole Russia investigation,AnZhu,11-01-19 14:26,,,30,0.35,21,21
●,3_L,RUS investigation,0,a “witch hunt.”,AnZhu,11-01-19 14:27,,,15,0.17,21,21
●,3_L,RUS investigation,0,investigation by Mr. Mueller,AnZhu,11-01-19 14:27,,,28,0.33,23,23
●,3_L,RUS investigation,0,legislative investigations,AnZhu,11-01-19 14:27,,,26,0.3,26,26
●,3_L,RUS investigation,0,the special counsel’s criminal investigation,AnZhu,11-01-19 14:27,,,44,0.51,27,27
●,3_L,USA\Republicans,0,the former New York City mayor,AnZhu,11-01-19 14:39,,,30,0.35,21,21
●,3_L,RUS interference into USA election,0,"“NO COLLUSION and NO OBSTRUCTION,”",AnZhu,11-01-19 14:40,,,34,0.4,21,21
●,3_L,USA\Republicans,0,"son-in-law, Jared Kushner",AnZhu,11-01-19 14:41,,,25,0.29,22,22
●,3_L,RUS,0,a foreign power,AnZhu,11-01-19 14:46,,,15,0.17,24,24
●,3_L,USA\USA-I,0,an appointee of President Bill Clinton,AnZhu,11-01-19 15:00,,,38,0.44,32,32
●,3_L,RUS,0,Russian intelligence agents,AnZhu,11-01-19 16:13,,,27,0.31,4,4
●,3_L,RUS,0,Russian officials,AnZhu,11-01-19 16:14,,,17,0.2,3,3
●,3_L,Lawsuit,0,a new low to raise money,AnZhu,11-01-19 16:40,,,24,0.28,8,8
●,3_L,Lawsuit,0,the litigation,AnZhu,11-01-19 16:48,,,14,0.16,14,14
●,3_L,Lawsuit,0,the litigation,AnZhu,11-01-19 16:48,,,14,0.16,16,16
●,3_L,Lawsuit,0,civil litigation,AnZhu,11-01-19 16:48,,,16,0.19,27,27
●,3_L,Lawsuit,0,a bogus Russian collusion claim,AnZhu,11-01-19 17:11,,,31,0.36,7,7
●,3_L,RUS interference into USA election,0,a bogus Russian collusion,AnZhu,11-01-19 17:12,,,25,0.29,7,7
●,3_L,Lawsuit,0,new lawsuit,AnZhu,09-04-19 11:01,,,11,0.13,1,1
●,3_L,Properties\Other\Other,0,alleges,AnZhu,09-04-19 11:01,Democrats,,7,0.08,1,1
●,3_L,USA,0,Americans,AnZhu,09-04-19 11:02,,,9,0.1,31,31
●,3_L,USA\Republicans,0,the defendants,AnZhu,09-04-19 11:02,,,14,0.16,32,32
